N_SOIL,P_SOIL,K_SOIL,TEMPERATURE,HUMIDITY,ph,RAINFALL,STATE,CROP_PRICE,CROP,TEMPERATURE 
34,45.0,21,28.18837136,82.60629652,,37.01110438,Kerala,4000.0,MungBean,
13,57.0,25,28.30041493,86.20681554,,50.47333854,Kerala,3500.0,MungBean,
33,57.0,17,27.89636126,88.71782287,,57.79863368,Kerala,4000.0,MungBean,
32,57.0,22,28.6899851,87.50436797,,44.56598352,Kerala,2000.0,MungBean,
23,59.0,25,27.8262623,88.73100226,,56.68833819,Kerala,3500.0,MungBean,
35,41.0,18,28.70562673,81.59200689,,59.87065439,Kerala,2500.0,MungBean,
6,48.0,24,28.6362812,84.61431076,,48.48319335,Kerala,2400.0,MungBean,
29,36.0,25,28.28511547,88.4393979,,48.56690235,Kerala,3000.0,MungBean,
4,36.0,22,27.60887393,86.13316408,,43.80041104,Kerala,4000.0,MungBean,
10,59.0,22,28.60901145,86.99495766,,36.94616965,Kerala,2000.0,MungBean,
14,48.0,21,29.24598976,84.80084105,,53.43228915,Kerala,850.0,MungBean,
8,50.0,21,28.62911222,89.1148059,,50.49913241,Kerala,3600.0,MungBean,
20,40.0,15,29.57329479,88.07505524,,45.04467075,Kerala,2100.0,MungBean,
36,43.0,22,27.82684262,87.16679147,,58.37249772,Kerala,2300.0,MungBean,
14,57.0,15,29.8757015,83.14796296,,40.12044158,Kerala,3600.0,MungBean,
11,60.0,23,27.33684386,88.50229102,,51.09802625,Kerala,1500.0,MungBean,
10,59.0,15,29.83040388,89.30428305,,58.86687093,Kerala,2200.0,MungBean,
7,60.0,25,28.2753171,82.76020821,,56.04995423,Kerala,2300.0,MungBean,
2,47.0,15,29.86860065,85.99127934,,58.41394143,Kerala,2400.0,MungBean,
20,45.0,22,29.5888162,89.9939693,,54.96121262,Kerala,1400.0,MungBean,
2,39.0,15,28.07219563,82.9116472,,49.61865305,Kerala,3000.0,MungBean,
27,40.0,24,27.84026517,89.99615558,7.063022095,52.84626009,Kerala,7000.0,MungBean,
35,48.0,15,27.10818093,87.4512669,,55.03723979,Kerala,3800.0,MungBean,
4,59.0,25,27.68515114,81.94268594,,54.62243308,Kerala,3000.0,MungBean,
1,48.0,24,29.34594634,85.60472562,,59.03629954,Kerala,950.0,MungBean,
36,43.0,21,28.36319404,84.8593608,,52.93031105,Kerala,1400.0,MungBean,
11,46.0,24,27.65280218,89.80650642,,56.52558045,Kerala,1100.0,MungBean,
34,47.0,19,27.31372793,85.44815232,,53.15223123,Kerala,2200.0,MungBean,
21,44.0,18,27.06909959,86.89934108,,50.46746116,Kerala,2000.0,MungBean,
17,58.0,20,28.06642822,85.91625451,,39.23831035,Kerala,1600.0,MungBean,
25,40.0,21,27.73329078,81.13903037,,44.17580911,Kerala,3900.0,MungBean,
2,38.0,18,27.53632932,89.92908171,,45.48591922,Kerala,3600.0,MungBean,
9,48.0,20,29.66461594,84.28187572,,56.09542002,Kerala,3200.0,MungBean,
37,49.0,25,29.9145443,85.85384444,,41.39081525,Kerala,1700.0,MungBean,
36,38.0,15,28.36363858,87.59810657,,57.99524359,Kerala,1400.0,MungBean,
40,58.0,15,29.46416042,87.60890009,,43.15411472,Kerala,1100.0,MungBean,
30,44.0,16,29.73013036,82.89166381,,50.91511275,Kerala,3000.0,MungBean,
1,59.0,23,27.46852989,87.17649,,43.78420984,Kerala,2700.0,MungBean,
9,48.0,22,27.77076285,87.09979549,,49.50812624,Kerala,3400.0,MungBean,
14,41.0,17,29.12939524,88.48312598,,36.45012824,Kerala,3900.0,MungBean,
35,52.0,19,27.10606808,89.89593328,,37.45680611,Kerala,3600.0,MungBean,
31,48.0,17,28.88078945,86.94206817,,53.79732545,Kerala,1800.0,MungBean,
4,41.0,20,28.14720892,83.8001509,,37.44800463,Kerala,1500.0,MungBean,
30,37.0,25,29.89129144,80.14487166,,54.7960127,Kerala,1200.0,MungBean,
9,35.0,20,27.41503453,80.98004661,,40.53173216,Kerala,3500.0,MungBean,
20,41.0,20,29.27308605,89.4875022,,50.9246554,Kerala,3800.0,MungBean,
37,50.0,23,29.65296893,88.48587386,,56.01913159,Kerala,1400.0,MungBean,
34,35.0,21,28.44524991,82.67639542,,58.18713162,Kerala,3500.0,MungBean,
14,37.0,15,27.96235681,83.97586797,,48.9366954,Kerala,5000.0,MungBean,
23,39.0,22,29.25649321,81.97952224,,42.02483277,Kerala,6000.0,MungBean,
5,45.0,21,28.36291385,88.00989267,,43.05130077,Kerala,3000.0,MungBean,
22,37.0,20,27.62749466,86.49366929,,39.26137642,Kerala,4000.0,MungBean,
40,51.0,17,28.66086349,86.12194568,,50.01534317,Kerala,4000.0,MungBean,
27,,20,,87.11497805,,,Kerala,,MungBean,
31,40.0,22,29.40889385,86.16063492,,53.35486977,Kerala,1700.0,MungBean,
38,36.0,21,28.02952623,84.8845732,,36.12042927,Kerala,2600.0,MungBean,
6,37.0,17,28.08657178,80.35005927,,38.14476781,Madhya Pradesh,1750.0,MungBean,
6,47.0,18,29.16174608,80.28038146,,40.16545979,Madhya Pradesh,750.0,MungBean,
24,44.0,17,29.8596912,80.03499648,,50.66487502,Madhya Pradesh,700.0,MungBean,
25,59.0,19,29.06631494,83.6869203,,43.95183726,Madhya Pradesh,700.0,MungBean,
32,56.0,21,27.38538997,88.66663953,,58.29933073,Madhya Pradesh,700.0,MungBean,
8,45.0,18,27.93034941,85.42058715,,43.25095608,Madhya Pradesh,800.0,MungBean,
19,39.0,17,29.2808618,81.8009244,,44.47427436,Madhya Pradesh,700.0,MungBean,
39,37.0,15,28.9973145,83.78911515,,59.84499208,Madhya Pradesh,800.0,MungBean,
33,37.0,19,27.92678579,86.5543196,,43.4826194,Madhya Pradesh,2200.0,MungBean,
26,54.0,17,28.5474135,88.9570454,,49.4897245,Madhya Pradesh,1200.0,MungBean,
21,51.0,15,29.36488409,89.1886954,,48.30159325,Madhya Pradesh,3200.0,MungBean,
22,54.0,20,28.56149805,83.63802195,,41.013132,Madhya Pradesh,2000.0,MungBean,
29,,16,,87.91332682,,,Madhya Pradesh,,MungBean,
4,40.0,21,28.79728147,80.45744422,,44.30070517,Madhya Pradesh,800.0,MungBean,
10,37.0,22,28.7275267,89.12760359,,58.52974279,Madhya Pradesh,900.0,MungBean,
4,44.0,19,27.95639663,83.52706038,,43.25726752,Madhya Pradesh,3475.0,MungBean,
20,45.0,17,28.17458662,83.69659318,,37.2464655,Madhya Pradesh,4150.0,MungBean,
23,45.0,23,28.77653519,86.69133979,,56.12443206,Madhya Pradesh,1325.0,MungBean,
25,48.0,21,28.438097,83.48991368,,52.55469976,Madhya Pradesh,3350.0,MungBean,
56,79.0,15,29.48439992,63.19915325,,71.89090748,Madhya Pradesh,2000.0,Blackgram,
25,62.0,21,26.73433965,68.13999721,,67.15096376,Madhya Pradesh,1450.0,Blackgram,
42,61.0,22,26.27274407,62.28814857,7.418650668,70.23207557,Madhya Pradesh,1700.0,Blackgram,
42,73.0,25,34.03679184,67.21113844,,73.23573601,Madhya Pradesh,1600.0,Blackgram,
44,58.0,18,28.03644051,65.06601664,,72.49507741,Madhya Pradesh,1400.0,Blackgram,
50,55.0,16,28.81460716,65.33538112,,62.26242533,Madhya Pradesh,1500.0,Blackgram,
35,72.0,21,34.03619494,64.28791388,,66.85510868,Madhya Pradesh,1550.0,Blackgram,
30,64.0,20,33.8642935,61.57072498,,68.02199825,Madhya Pradesh,5400.0,Blackgram,
27,64.0,21,32.84213012,68.68401492,,73.67166182,Madhya Pradesh,2200.0,Blackgram,
50,74.0,17,27.10053268,63.36085585,,73.84949872,Madhya Pradesh,3650.0,Blackgram,
39,73.0,24,25.65842532,61.18235808,,69.28607828,Madhya Pradesh,1300.0,Blackgram,
57,67.0,25,32.34744009,66.61452812,,64.55882254,Madhya Pradesh,650.0,Blackgram,
52,63.0,19,29.58949031,68.32176769,,67.53021213,Madhya Pradesh,1300.0,Blackgram,
55,66.0,22,30.91219459,68.79427388,,66.63830637,Madhya Pradesh,1300.0,Blackgram,
51,56.0,18,28.12787838,64.2097765,,70.86340755,Madhya Pradesh,1550.0,Blackgram,
36,66.0,15,30.08545364,69.34811988,,67.1367443,Madhya Pradesh,1915.0,Blackgram,
59,55.0,19,31.74379487,62.51007687,,68.97097538,Madhya Pradesh,1300.0,Blackgram,
50,58.0,23,27.81326852,62.50460464,,69.75555541,Madhya Pradesh,750.0,Blackgram,
30,65.0,25,32.88733849,64.59457409,,71.50569456,Madhya Pradesh,400.0,Blackgram,
20,62.0,18,29.36358721,64.98742947,,61.91208707,Madhya Pradesh,2250.0,Blackgram,
58,71.0,15,27.82592799,67.5861883,,74.01229707,Madhya Pradesh,3250.0,Blackgram,
25,71.0,24,28.49538735,60.44848407,,74.91559514,Madhya Pradesh,450.0,Blackgram,
52,71.0,16,27.74274761,68.53997144,,71.78615328,Madhya Pradesh,1100.0,Blackgram,
40,63.0,18,30.41588462,67.66323804,,63.02473185,Madhya Pradesh,750.0,Blackgram,
20,60.0,25,27.3254209,69.09047809,,61.19250859,Madhya Pradesh,550.0,Blackgram,
48,61.0,21,30.28496619,61.69295127,,65.62859526,Maharashtra,400.0,Blackgram,
49,68.0,22,28.56840626,61.53278622,,63.49726331,Maharashtra,4000.0,Blackgram,
48,62.0,15,25.36586097,66.6379724,,65.81655892,Maharashtra,5300.0,Blackgram,
32,66.0,17,34.9466155,65.26774011,,70.1415139,Maharashtra,910.0,Blackgram,
21,,22,,67.72837887,,,Maharashtra,,Blackgram,
20,72.0,19,32.47648301,64.34848735,,65.820457,Maharashtra,5200.0,Blackgram,
25,65.0,21,33.86351172,68.59232289,,69.24464096,Maharashtra,1350.0,Blackgram,
41,78.0,21,25.19857725,60.37332688,,70.88787207,Maharashtra,510.0,Blackgram,
53,67.0,17,31.77681682,69.01852894,,61.46892873,Maharashtra,10000.0,Blackgram,
39,60.0,21,34.89814946,63.59948557,,64.72797143,Maharashtra,1800.0,Blackgram,
25,76.0,17,31.74105409,68.63525428,,62.3061735,Maharashtra,1100.0,Blackgram,
21,78.0,19,27.16159076,66.76017239,,69.85112265,Maharashtra,1050.0,Blackgram,
57,60.0,17,26.23773129,67.88521396,,73.58663968,Maharashtra,2450.0,Blackgram,
56,75.0,15,30.20157245,60.06534859,,66.37171179,Maharashtra,4600.0,Blackgram,
49,72.0,15,31.55846339,67.83563765,,74.86960831,Maharashtra,3625.0,Blackgram,
24,80.0,19,29.67892453,69.0854554,,65.66436565,Maharashtra,4500.0,Blackgram,
49,76.0,18,27.05365239,67.7017527,,60.4693835,Maharashtra,450.0,Blackgram,
28,68.0,19,34.63880966,61.38597868,,72.43169115,Maharashtra,1350.0,Blackgram,
55,78.0,21,33.39438752,62.93692886,,63.57445989,Maharashtra,250.0,Blackgram,
50,64.0,25,28.84079155,63.37230676,,70.25496749,Maharashtra,200.0,Blackgram,
34,80.0,19,31.49338309,63.0563645,,71.48327008,Maharashtra,250.0,Blackgram,
20,68.0,23,25.54960633,63.95425534,,63.1830529,Maharashtra,200.0,Blackgram,
55,67.0,16,34.37329112,69.69366426,6.596719015,70.27184748,Maharashtra,4860.0,Blackgram,
23,70.0,15,34.6008247,63.11296779,,60.41790253,Maharashtra,3745.0,Blackgram,
53,74.0,15,29.43463808,64.94329356,,72.17818157,Maharashtra,5325.0,Blackgram,
26,67.0,16,29.10713092,67.90577375,,67.83345933,Maharashtra,2000.0,Blackgram,
33,80.0,22,28.57006111,65.71765781,,70.0866434,Maharashtra,4000.0,Blackgram,
37,79.0,19,27.54384835,69.3478631,,69.40878198,Maharashtra,3651.0,Blackgram,
33,75.0,21,33.04687968,68.93875631,,62.30278274,Maharashtra,5200.0,Blackgram,
22,55.0,20,33.95309131,69.96100028,,61.16350463,Maharashtra,1900.0,Blackgram,
20,,17,,60.11680815,,,Maharashtra,,Blackgram,
43,68.0,20,29.57812712,66.17587668,,69.43895491,Maharashtra,7800.0,Blackgram,
44,76.0,22,27.26458947,68.01232937,,68.91754359,Maharashtra,3500.0,Blackgram,
34,60.0,16,31.35730791,64.24992106,,63.85668948,Maharashtra,1000.0,Blackgram,
21,,17,,66.55723677,,,Maharashtra,,Blackgram,
25,68.0,19,29.39982732,64.25510719,,67.47677295,Maharashtra,4000.0,Blackgram,
41,62.0,15,29.38400259,64.14928485,,65.24194361,Maharashtra,1500.0,Blackgram,
28,65.0,23,28.38686534,61.88871127,,74.24459122,Maharashtra,1500.0,Blackgram,
35,64.0,15,28.47442276,63.53604453,6.500144962,69.5274407,Maharashtra,800.0,Blackgram,
52,58.0,16,30.64095781,61.14508627,,71.36947525,Maharashtra,1000.0,Blackgram,
58,75.0,25,25.25596239,61.36669662,,68.64685069,Maharashtra,1000.0,Blackgram,
34,66.0,19,32.97030511,60.18122078,,73.44678678,Maharashtra,1500.0,Blackgram,
52,70.0,16,33.66855394,66.60416867,,67.32520551,Maharashtra,2500.0,Blackgram,
23,57.0,19,32.83963757,67.99803573,,73.40452716,Maharashtra,4.0,Blackgram,
42,58.0,25,27.45853567,62.90020977,6.513620918,69.46020927,Maharashtra,2000.0,Blackgram,
37,62.0,17,25.68576704,69.84354028,,74.62068748,Maharashtra,3000.0,Blackgram,
44,75.0,22,30.0328403,64.14800537,,71.21006868,Maharashtra,1300.0,Blackgram,
21,80.0,20,28.20667264,68.27085245,,64.32887142,Maharashtra,2000.0,Blackgram,
56,76.0,16,28.27265858,61.18956161,,63.29900785,Maharashtra,4500.0,Blackgram,
29,76.0,15,28.5417236,64.2020154,,69.68862306,Maharashtra,3000.0,Blackgram,
43,61.0,20,26.87187036,61.61367264,6.804253866,63.51822045,Maharashtra,3500.0,Blackgram,
55,60.0,15,32.79766751,68.77994074,,64.11411069,Maharashtra,5000.0,Blackgram,
44,63.0,15,26.42333018,64.51136845,,63.46546487,Maharashtra,3500.0,Blackgram,
29,67.0,21,29.79181107,63.38789228,,63.02169909,Maharashtra,1700.0,Blackgram,
47,63.0,16,27.44003279,67.10464369,6.661870999,72.50669768,Maharashtra,1000.0,Blackgram,
40,68.0,17,34.1262979,65.14877461,,70.40795007,Maharashtra,2000.0,Blackgram,
58,61.0,15,30.94908189,64.23364112,,62.78730907,Maharashtra,2.0,Blackgram,
41,74.0,18,28.75751783,61.02701476,,73.37686831,Maharashtra,300.0,Blackgram,
58,79.0,17,27.24766491,66.10123083,,62.31842057,Maharashtra,5.0,Blackgram,
27,62.0,24,28.63005477,66.770943,,62.2737345,Maharashtra,2900.0,Blackgram,
27,60.0,17,26.41768321,63.64698302,,64.42177127,Maharashtra,8000.0,Blackgram,
52,65.0,20,32.81705216,66.15665137,,68.83924882,Maharashtra,1800.0,Blackgram,
44,55.0,25,29.6321052,65.91359954,,71.16331975,Maharashtra,1400.0,Blackgram,
21,62.0,24,33.49077065,62.73317204,,65.45328463,Maharashtra,1100.0,Blackgram,
60,59.0,22,31.86847286,66.74217464,,74.22238583,Maharashtra,1500.0,Blackgram,
33,77.0,21,30.32992227,65.62971858,,71.64631281,Maharashtra,12.0,Blackgram,
59,58.0,17,28.546224,66.31394098,7.368318809,62.83469851,Maharashtra,4.0,Blackgram,
29,63.0,17,30.02629908,67.88811637,,66.47264636,Maharashtra,3000.0,Blackgram,
59,63.0,18,31.65531175,60.13263713,,66.69096751,Maharashtra,1700.0,Blackgram,
29,70.0,15,30.33499674,63.54718862,,74.16699119,Maharashtra,4.0,Blackgram,
58,73.0,16,33.36984395,65.67718163,,64.89517488,Maharashtra,1500.0,Blackgram,
55,77.0,22,31.4345059,62.99303471,,64.77651469,Maharashtra,1000.0,Blackgram,
42,79.0,23,27.71678273,63.29103387,,68.56507978,Maharashtra,400.0,Blackgram,
44,77.0,21,32.63918668,61.3009051,,61.83876146,Maharashtra,1000.0,Blackgram,
38,62.0,25,32.7477393,67.77954584,,63.37784443,Maharashtra,400.0,Blackgram,
32,,15,,63.49802189,,,Maharashtra,,Lentil,
13,61.0,22,19.44084326,63.27771461,,46.83130119,Maharashtra,5000.0,Lentil,
38,60.0,20,29.84823072,60.63872613,,46.80452595,Maharashtra,1500.0,Lentil,
11,74.0,17,21.36383757,69.92375891,,46.6352865,Maharashtra,1800.0,Lentil,
37,71.0,16,26.28663931,68.51966729,7.324863481,46.13833007,Maharashtra,800.0,Lentil,
29,71.0,18,22.17499963,62.13873825,,53.46622584,Maharashtra,1000.0,Lentil,
2,72.0,18,26.57597546,60.97876599,,50.89110726,Maharashtra,3.0,Lentil,
6,59.0,21,26.58972517,66.14007674,,50.90994463,Maharashtra,3000.0,Lentil,
13,64.0,20,19.1345771,62.57526895,,36.46946971,Maharashtra,3000.0,Lentil,
8,58.0,17,28.75273118,69.15640149,,35.15426171,Maharashtra,4500.0,Lentil,
6,77.0,20,25.78746268,60.2816298,,49.14337177,Maharashtra,1800.0,Lentil,
2,75.0,22,23.89271875,61.78779413,,52.55730112,Maharashtra,6.0,Lentil,
3,69.0,23,28.67408774,63.18832976,,42.96018627,Maharashtra,6.0,Lentil,
27,80.0,24,28.42062847,61.77336343,,49.02366803,Maharashtra,300.0,Lentil,
39,78.0,15,21.35499456,62.60136323,,41.78219834,Maharashtra,5.0,Lentil,
40,79.0,17,21.12695586,63.18738532,6.403683619,38.71834464,Maharashtra,4000.0,Lentil,
37,62.0,22,24.02037872,61.62313345,,49.78102578,Maharashtra,8.0,Lentil,
31,60.0,24,25.40474421,65.8567539,,51.92057267,Maharashtra,3.0,Lentil,
22,67.0,22,29.03017561,64.49166566,,54.9393771,Maharashtra,6000.0,Lentil,
3,,18,,68.65257685,,,Maharashtra,,Lentil,
4,80.0,16,29.19585548,68.01965728,,44.93261911,Maharashtra,1400.0,Lentil,
13,61.0,24,18.29783597,69.6897615,,49.39111479,Maharashtra,800.0,Lentil,
12,66.0,20,27.41434987,63.41785982,,44.43177543,Maharashtra,900.0,Lentil,
4,61.0,21,24.84063998,60.09116626,,48.77790371,Maharashtra,750.0,Lentil,
9,60.0,21,29.94413861,67.31323084,,40.37113729,Maharashtra,4.0,Lentil,
18,66.0,22,25.87990287,67.55109024,,47.89645224,Maharashtra,2400.0,Lentil,
32,56.0,18,20.0467711,65.84395319,,46.05333124,Maharashtra,400.0,Lentil,
6,72.0,15,22.99451999,66.70897237,,54.49044154,Maharashtra,5.0,Lentil,
15,77.0,20,25.13163619,66.92642362,,49.04015558,Maharashtra,850.0,Lentil,
0,65.0,24,28.49584395,62.44616219,,53.14531023,Maharashtra,8.0,Lentil,
30,79.0,22,18.28766124,69.48515056,,48.60449438,Maharashtra,4.0,Lentil,
3,63.0,16,24.38041875,61.18458224,,53.13946695,Maharashtra,1000.0,Lentil,
2,78.0,23,21.31852148,66.43934593,,45.42616802,Maharashtra,3600.0,Lentil,
10,78.0,18,18.54141834,62.70637578,,44.07819743,Maharashtra,1400.0,Lentil,
14,67.0,25,25.28710601,60.85993533,,49.37369982,Maharashtra,2000.0,Lentil,
39,65.0,23,25.43459777,69.12613376,,41.02682925,Maharashtra,2600.0,Lentil,
19,72.0,15,28.83600962,69.76112921,,44.08562546,Maharashtra,1550.0,Lentil,
18,57.0,21,27.37659643,63.93927841,,49.47371773,Maharashtra,1200.0,Lentil,
31,58.0,15,28.31886863,60.19461399,,45.36521251,Maharashtra,4.0,Lentil,
28,58.0,25,27.4818649,62.04814951,,37.81123974,Maharashtra,5000.0,Lentil,
5,65.0,19,18.28072173,68.10365387,,48.80253285,Maharashtra,550.0,Lentil,
16,65.0,19,27.61204997,69.29786244,,42.72374404,Maharashtra,1000.0,Lentil,
34,65.0,19,23.43974653,63.22011726,,45.40277297,Maharashtra,10.0,Lentil,
14,69.0,19,20.95628486,63.68128841,,52.39881209,Maharashtra,9.0,Lentil,
22,55.0,16,23.7937153,68.03209183,,49.73922097,Maharashtra,1200.0,Lentil,
24,61.0,17,22.6371424,65.44544859,,38.30411077,Maharashtra,8000.0,Lentil,
2,79.0,15,21.53577883,65.47227704,,35.75107592,Maharashtra,1000.0,Lentil,
26,63.0,17,29.87854588,65.73085206,,44.95654782,Maharashtra,2500.0,Lentil,
27,61.0,15,25.2653291,67.10004577,,48.33941188,Maharashtra,4000.0,Lentil,
24,70.0,16,25.17885316,68.93307305,,35.03484812,Maharashtra,3700.0,Lentil,
13,74.0,25,24.12192608,61.09533545,,44.23629285,Maharashtra,1000.0,Lentil,
6,64.0,23,23.33565221,67.40460704,,36.18678721,Maharashtra,800.0,Lentil,
12,58.0,23,21.74600081,63.39503184,,50.43306085,Maharashtra,1000.0,Lentil,
32,79.0,22,27.60195453,63.46170674,,54.37814199,Maharashtra,1000.0,Lentil,
6,68.0,18,24.388717,62.50453062,,47.26052494,Maharashtra,900.0,Lentil,
10,79.0,20,24.98287462,66.895409,,38.21370568,Maharashtra,2500.0,Lentil,
38,77.0,22,28.234829,69.3159965,,35.36831423,Maharashtra,3500.0,Lentil,
17,74.0,17,26.03026959,69.55863145,,37.11395801,Maharashtra,2.0,Lentil,
26,68.0,24,28.04849594,64.07691942,,37.15824966,Maharashtra,2000.0,Lentil,
23,75.0,17,24.87425505,64.00213929,,48.28137482,Maharashtra,2000.0,Lentil,
32,78.0,22,23.97081395,62.35557553,7.007037515,53.40906048,Maharashtra,3400.0,Lentil,
19,79.0,19,20.06003985,67.76252583,,42.89509057,Maharashtra,6500.0,Lentil,
22,60.0,18,19.59221047,61.28633405,,41.7704893,Maharashtra,2250.0,Lentil,
28,69.0,16,29.77013109,66.29327012,6.547361618,35.69674138,Maharashtra,4500.0,Lentil,
1,67.0,21,27.52135365,60.53657684,,48.06491307,Maharashtra,4600.0,Lentil,
12,67.0,23,25.62896213,63.14909763,,45.49683991,Maharashtra,800.0,Lentil,
36,67.0,20,20.39078312,60.47528931,,53.31508572,Maharashtra,3.0,Lentil,
28,70.0,21,25.39038396,60.4989659,,39.18374505,Maharashtra,2600.0,Lentil,
12,71.0,19,24.91079638,60.71367427,,42.19740397,Maharashtra,2500.0,Lentil,
22,68.0,16,27.70496805,63.20915034,,37.46160727,Maharashtra,1500.0,Lentil,
26,66.0,22,18.06486101,65.1034354,6.300479414,51.54922825,Maharashtra,3800.0,Lentil,
16,65.0,16,18.13027797,62.45851612,,50.6128521,Maharashtra,2.0,Lentil,
14,59.0,22,23.82723528,67.89815262,,46.90725077,Maharashtra,1800.0,Lentil,
33,59.0,19,23.19305333,62.74710773,,49.55213308,Maharashtra,1000.0,Lentil,
21,63.0,17,25.08966129,68.17543102,,41.45486619,Maharashtra,700.0,Lentil,
0,69.0,21,25.86928193,61.88321072,,36.68284038,Maharashtra,2000.0,Lentil,
10,75.0,17,18.43966037,68.05394959,,39.00992137,Maharashtra,1400.0,Lentil,
30,61.0,18,27.14911056,67.02664337,,52.50812701,Maharashtra,2800.0,Lentil,
0,74.0,17,23.33375853,64.50515776,7.240988401,47.01510708,Maharashtra,3100.0,Lentil,
35,74.0,22,26.7230014,62.96841833,,42.87274897,Maharashtra,1300.0,Lentil,
7,63.0,24,19.55750776,64.45268309,,53.04669416,Maharashtra,2.0,Lentil,
9,56.0,17,26.13708256,66.7729209,,46.48280681,Maharashtra,2000.0,Lentil,
14,74.0,15,27.99990346,65.57653373,,49.94043064,Maharashtra,5000.0,Lentil,
14,76.0,20,29.05941162,62.10652364,,36.5011366,Maharashtra,500.0,Lentil,
36,65.0,16,25.71269843,64.1123333,,50.17067771,Maharashtra,2900.0,Lentil,
28,67.0,21,21.79792649,63.73086065,,46.62370222,Maharashtra,1000.0,Lentil,
28,79.0,16,24.70626432,60.26854183,,53.12442925,Maharashtra,475.0,Lentil,
40,61.0,22,20.94981756,65.8108757,,44.23913012,Manipur,3500.0,Lentil,
10,70.0,19,24.84918386,68.98088448,,41.61080544,Manipur,9600.0,Lentil,
12,,19,,65.21662467,,,Manipur,,Lentil,
37,77.0,20,25.93381964,68.70533022,,51.02372773,Manipur,2500.0,Lentil,
0,67.0,22,29.82112112,69.4073209,,51.56461082,Manipur,4500.0,Lentil,
7,73.0,25,27.52185591,63.13215259,,45.20841071,Manipur,7300.0,Lentil,
10,56.0,18,27.99627907,68.6428593,,46.10585191,Manipur,2500.0,Lentil,
39,70.0,15,20.76774783,63.90164154,,47.9271552,Manipur,2250.0,Lentil,
26,56.0,22,23.05276444,60.424786,,52.60285259,Manipur,1000.0,Lentil,
9,77.0,17,21.65845777,63.58337146,,38.07659414,Manipur,3700.0,Lentil,
4,59.0,19,26.25070298,67.62779652,,40.8106299,Manipur,3000.0,Lentil,
34,73.0,15,20.97195263,63.83179889,,53.10207889,Manipur,1000.0,Lentil,
33,77.0,15,23.89736406,66.32102048,,40.74536757,Manipur,2000.0,Lentil,
2,24.0,38,24.55981624,91.63536236,,111.9684622,Manipur,13300.0,Pomegranate,
6,18.0,37,19.65690085,89.93701023,,108.0458926,Manipur,3500.0,Pomegranate,
8,26.0,36,18.78359608,87.4024767,,102.5184759,Manipur,7400.0,Pomegranate,
37,18.0,39,24.1469628,94.5110662,,110.2316633,Manipur,2500.0,Pomegranate,
0,27.0,38,22.44581266,89.90147027,,109.3905998,Manipur,1400.0,Pomegranate,
31,25.0,38,24.96273236,92.40501423,,109.4169192,Manipur,3500.0,Pomegranate,
21,21.0,38,22.5526059,89.3259486,,104.8955643,Manipur,3500.0,Pomegranate,
6,30.0,40,22.77035608,91.45498527,,106.9659201,Manipur,1500.0,Pomegranate,
25,27.0,41,19.20090378,94.27659596,,108.0423555,Manipur,2500.0,Pomegranate,
15,11.0,38,23.12808226,92.68328358,,109.3930157,Manipur,15000.0,Pomegranate,
14,5.0,36,24.92639065,85.19098079,,104.7693804,Manipur,5500.0,Pomegranate,
16,10.0,41,24.77464458,85.63608688,,105.7595811,Manipur,8200.0,Pomegranate,
36,7.0,37,19.8671184,86.35590206,,108.3168858,Manipur,2500.0,Pomegranate,
4,20.0,41,24.26601316,93.7974061,,104.5375109,Manipur,2500.0,Pomegranate,
29,22.0,40,23.62600218,89.73266695,,107.6836871,Manipur,1000.0,Pomegranate,
16,15.0,42,19.67832052,89.08935702,,108.5468633,Manipur,4100.0,Pomegranate,
18,,41,,92.30882391,,,Manipur,,Pomegranate,
11,18.0,42,21.57936934,94.88267728,,102.8593382,Manipur,8000.0,Pomegranate,
5,15.0,38,18.26233221,88.16779129,,108.0756727,Manipur,1500.0,Pomegranate,
18,23.0,44,23.71028128,89.61794165,,105.6499907,Manipur,2000.0,Pomegranate,
9,8.0,40,22.48720144,89.9224883,,111.6631582,Manipur,15000.0,Pomegranate,
40,27.0,45,21.6602498,94.79397419,,112.4349689,Manipur,3000.0,Pomegranate,
22,23.0,44,20.13037175,89.31505137,,107.3416913,Manipur,7000.0,Pomegranate,
9,16.0,39,18.41164435,91.11927248,,105.1834976,Manipur,2500.0,Pomegranate,
12,29.0,40,19.68291173,89.75272999,,111.2818551,Manipur,2250.0,Pomegranate,
0,17.0,42,23.20242586,91.19442671,,109.0946323,Manipur,1500.0,Pomegranate,
2,21.0,44,18.92157197,87.31290342,,102.8013275,Manipur,3800.0,Pomegranate,
28,6.0,40,22.10621387,91.34039616,,106.8704803,Manipur,3500.0,Pomegranate,
8,23.0,44,18.47412402,89.68919664,,108.4758509,Manipur,11000.0,Pomegranate,
29,16.0,36,19.81069447,88.92944254,,102.860084,Manipur,1000.0,Pomegranate,
17,,43,,90.83687246,,,Manipur,,Pomegranate,
34,21.0,42,18.75927679,89.93457597,,111.0196744,Manipur,14000.0,Pomegranate,
21,23.0,42,19.54128063,90.29751796,,104.3739878,Manipur,5500.0,Pomegranate,
25,17.0,40,18.91251245,87.74938524,,111.2800516,Manipur,7500.0,Pomegranate,
8,25.0,36,19.91330523,94.95031368,,104.0277061,Manipur,2000.0,Pomegranate,
26,18.0,42,19.72620525,89.64934166,,108.2287276,Manipur,2375.0,Pomegranate,
